BANK,LOAN_YEAR,LOAN_MONTH,STATUS,ACCOUNT_ID,ACCOUNT_TYPE,LOAN_AMOUNT
Kameron bank,2021,11,Running Contract,4268,Savings account,83976
Kameron bank,2021,12,Running Contract,276,Savings account,160920
Max bank,2021,1,Running Contract,1819,Savings account,4310280
Max bank,2021,1,Running Contract,10148,Savings account,839952
Max bank,2021,1,Running Contract,10345,Savings account,1219140
Max bank,2021,2,Running Contract,7713,Savings account,2204400
Max bank,2021,2,Running Contract,10493,Savings account,1338000
Max bank,2021,3,Running Contract,5164,Savings account,201204
Max bank,2021,3,Running Contract,10404,Savings account,3885600
Max bank,2021,5,Running Contract,303,Savings account,789264
Max bank,2021,12,Running Contract,105,Savings account,352704
Max bank,2021,12,Running Contract,6922,Savings account,139488
Moneta Money Bank,2021,1,Running Contract,2936,Savings account,14616000
Moneta Money Bank,2021,2,Running Contract,2545,Savings account,9004464
Moneta Money Bank,2021,2,Running Contract,9201,Savings account,3184272
Moneta Money Bank,2021,3,Running Contract,440,Savings account,758592
Moneta Money Bank,2021,3,Running Contract,3390,Savings account,975168
Moneta Money Bank,2021,3,Running Contract,9153,Savings account,1044720
Moneta Money Bank,2021,5,Running Contract,938,Savings account,155820
PPF Bank,2021,2,Running Contract,4456,Savings account,3533640
PPF Bank,2021,3,Running Contract,3390,Savings account,1625280
PPF Bank,2021,5,Running Contract,10812,Savings account,984816
PPF Bank,2021,6,Running Contract,9159,Savings account,1740000
PPF Bank,2021,7,Running Contract,6706,Savings account,1232340
PPF Bank,2021,9,Running Contract,1876,Savings account,2299440
PPF Bank,2021,9,Running Contract,5283,Savings account,2562480
PPF Bank,2021,11,Running Contract,4268,Savings account,713796
Fio bank,2021,1,Running Contract,1638,Savings account,963360
Fio bank,2021,1,Running Contract,7240,Savings account,4108320
Fio bank,2021,3,Running Contract,440,Savings account,1601472
Fio bank,2021,4,Running Contract,10774,Savings account,2713344
Fio bank,2021,6,Running Contract,9159,Savings account,1670400
Hypotecni bank,2021,1,Running Contract,1480,Savings account,1356300
Hypotecni bank,2021,1,Running Contract,3953,Savings account,1144368
Hypotecni bank,2021,1,Running Contract,7240,Savings account,1673760
Hypotecni bank,2021,3,Running Contract,3390,Savings account,406320
Hypotecni bank,2021,5,Running Contract,1776,Savings account,302400
Hypotecni bank,2021,7,Running Contract,2055,Savings account,4068900
Hypotecni bank,2021,7,Running Contract,6706,Savings account,389160
Hypotecni bank,2021,9,Running Contract,3137,Savings account,6085440
Hypotecni bank,2021,10,Running Contract,6505,Savings account,115488
Hypotecni bank,2021,12,Running Contract,9156,Savings account,163332
J&T Bank,2021,1,Running Contract,7636,Savings account,2034432
J&T Bank,2021,2,Running Contract,785,Savings account,1873152
J&T Bank,2021,2,Running Contract,9201,Savings account,2694384
J&T Bank,2021,7,Running Contract,6706,Savings account,1232340
Sky Bank,2021,2,Running Contract,9201,Savings account,857304
Sky Bank,2021,3,Running Contract,440,Savings account,84288
Sky Bank,2021,3,Running Contract,3390,Savings account,40632
Sky Bank,2021,3,Running Contract,9153,Savings account,52236
Sky Bank,2021,3,Running Contract,10404,Savings account,194280
Sky Bank,2021,4,Running Contract,2982,Savings account,1113912
Sky Bank,2021,4,Running Contract,6495,Savings account,2204244
Sky Bank,2021,5,Running Contract,303,Savings account,2142288
Sky Bank,2021,5,Running Contract,2622,Savings account,1772472
Sky Bank,2021,5,Running Contract,3562,Savings account,6998400
Sky Bank,2021,5,Running Contract,6453,Savings account,218880
Sky Bank,2021,6,Running Contract,9159,Savings account,1531200
Sky Bank,2021,7,Running Contract,6706,Savings account,64860
Sky Bank,2021,9,Running Contract,3137,Savings account,253560
Trinity Bank,2021,1,Running Contract,7240,Savings account,4869120
Trinity Bank,2021,3,Running Contract,5164,Savings account,357696
Trinity Bank,2021,4,Running Contract,2982,Savings account,1113912
Trinity Bank,2021,4,Running Contract,6495,Savings account,839712
Trinity Bank,2021,5,Running Contract,2622,Savings account,954408
Trinity Bank,2021,5,Running Contract,6453,Savings account,273600
Trinity Bank,2021,6,Running Contract,9159,Savings account,1740000
Trinity Bank,2021,9,Running Contract,1876,Savings account,836160
Trinity Bank,2021,12,Running Contract,276,Savings account,1287360
UniCredit Bank,2021,1,Running Contract,1819,Savings account,2729844
UniCredit Bank,2021,2,Running Contract,785,Savings account,1717056
UniCredit Bank,2021,4,Running Contract,2982,Savings account,1278936
UniCredit Bank,2021,5,Running Contract,3562,Savings account,1224720
UniCredit Bank,2021,5,Running Contract,6453,Savings account,273600
UniCredit Bank,2021,10,Running Contract,2413,Savings account,53856
Air Bank,2021,1,Running Contract,1869,Savings account,417384
Air Bank,2021,2,Running Contract,785,Savings account,2653632
Air Bank,2021,2,Running Contract,10493,Savings account,2542200
Air Bank,2021,5,Running Contract,1776,Savings account,518400
Air Bank,2021,5,Running Contract,2622,Savings account,3272256
Air Bank,2021,5,Running Contract,6061,Savings account,82368
Air Bank,2021,6,Running Contract,9159,Savings account,1740000
Air Bank,2021,9,Running Contract,1876,Savings account,2090400
Air Bank,2021,9,Running Contract,5283,Savings account,1879152
Air Bank,2021,11,Running Contract,11317,Savings account,4761900
Bank Creditas,2021,1,Running Contract,10148,Savings account,243144
Bank Creditas,2021,2,Running Contract,2545,Savings account,13292304
Bank Creditas,2021,2,Running Contract,7713,Savings account,3527040
Bank Creditas,2021,3,Running Contract,9153,Savings account,522360
Bank Creditas,2021,3,Running Contract,10404,Savings account,1942800
Bank Creditas,2021,4,Running Contract,2982,Savings account,1072656
Bank Creditas,2021,6,Running Contract,9159,Savings account,487200
Bank Creditas,2021,7,Running Contract,6706,Savings account,1297200
Bank Creditas,2021,7,Running Contract,8713,Savings account,4096800
Bank Creditas,2021,9,Running Contract,3137,Savings account,760680
Bank Creditas,2021,12,Running Contract,276,Savings account,2091960
Czech export bank,2021,1,Running Contract,1819,Savings account,2586168
Czech export bank,2021,1,Running Contract,2936,Savings account,5544000
Czech export bank,2021,4,Running Contract,2982,Savings account,1113912
Czech export bank,2021,4,Running Contract,6495,Savings account,2624100
Raiffeisen bank,2021,1,Running Contract,7632,Salary account,3749856
Raiffeisen bank,2021,4,Running Contract,38,Salary account,1439568
Raiffeisen bank,2021,4,Running Contract,1004,Salary account,1696788
Raiffeisen bank,2021,4,Running Contract,1083,Salary account,2090016
Raiffeisen bank,2021,4,Running Contract,5572,Salary account,1690560
Raiffeisen bank,2021,4,Running Contract,6062,Salary account,7712640
Raiffeisen bank,2021,4,Running Contract,7437,Salary account,1439568
Raiffeisen bank,2021,4,Running Contract,8784,Salary account,1561392
Raiffeisen bank,2021,7,Running Contract,2000,Salary account,1454100
Raiffeisen bank,2021,10,Running Contract,9433,Salary account,133920
Sky Bank,2021,1,Running Contract,2035,Salary account,4584528
Sky Bank,2021,1,Running Contract,5133,Salary account,171180
Sky Bank,2021,1,Running Contract,7632,Salary account,1704480
Sky Bank,2021,1,Running Contract,10445,Salary account,725772
Sky Bank,2021,1,Running Contract,10478,Salary account,5887200
Sky Bank,2021,2,Running Contract,7082,Salary account,1747440
Sky Bank,2021,2,Running Contract,7997,Salary account,9157392
J&T Bank,2021,11,Running Contract,3293,Salary account,3589092
J&T Bank,2021,11,Running Contract,9140,Salary account,192384
Kameron bank,2021,1,Running Contract,5133,Salary account,1027080
Kameron bank,2021,2,Running Contract,7082,Salary account,8931360
Kameron bank,2021,4,Running Contract,7990,Salary account,1159680
Kameron bank,2021,7,Running Contract,2000,Salary account,3489840
Kameron bank,2021,7,Running Contract,10645,Salary account,1249992
Kameron bank,2021,8,Running Contract,1718,Salary account,1722720
Kameron bank,2021,9,Running Contract,3556,Salary account,2622600
Kameron bank,2021,10,Running Contract,1318,Salary account,2226528
Kameron bank,2021,11,Running Contract,3293,Salary account,276084
Kameron bank,2021,11,Running Contract,7180,Salary account,1795392
Max bank,2021,1,Running Contract,1407,Salary account,1380192
Max bank,2021,1,Running Contract,8926,Salary account,9066240
Max bank,2021,2,Running Contract,873,Salary account,1785000
Max bank,2021,4,Running Contract,8784,Salary account,594816
Max bank,2021,5,Running Contract,10652,Salary account,365760
Max bank,2021,7,Running Contract,226,Salary account,1968192
Max bank,2021,7,Running Contract,10799,Salary account,186840
Max bank,2021,8,Running Contract,4467,Salary account,430920
Max bank,2021,9,Running Contract,3556,Salary account,2797440
Max bank,2021,9,Running Contract,3862,Salary account,1498320
Max bank,2021,10,Running Contract,1656,Salary account,4365216
Max bank,2021,11,Running Contract,3293,Salary account,4693428
Max bank,2021,11,Running Contract,9140,Salary account,176352
Moneta Money Bank,2021,1,Running Contract,2035,Salary account,4760856
Moneta Money Bank,2021,1,Running Contract,4616,Salary account,800352
Moneta Money Bank,2021,6,Running Contract,2279,Salary account,8181888
Moneta Money Bank,2021,6,Running Contract,9491,Salary account,11049696
Moneta Money Bank,2021,7,Running Contract,226,Salary account,656064
Moneta Money Bank,2021,7,Running Contract,2000,Salary account,3780660
PPF Bank,2021,1,Running Contract,4550,Salary account,1165080
PPF Bank,2021,1,Running Contract,5133,Salary account,1027080
PPF Bank,2021,4,Running Contract,5572,Salary account,1127040
PPF Bank,2021,4,Running Contract,7990,Salary account,3624000
PPF Bank,2021,5,Running Contract,3460,Salary account,984816
PPF Bank,2021,5,Running Contract,7721,Salary account,318192
PPF Bank,2021,7,Running Contract,2988,Salary account,443040
PPF Bank,2021,8,Running Contract,10613,Salary account,3497088
PPF Bank,2021,9,Running Contract,1389,Salary account,501888
PPF Bank,2021,10,Running Contract,1656,Salary account,379584
Fio bank,2021,1,Running Contract,5133,Salary account,1027080
Fio bank,2021,2,Running Contract,873,Salary account,2677500
Fio bank,2021,4,Running Contract,38,Salary account,885888
Fio bank,2021,4,Running Contract,6062,Salary account,8998080
Fio bank,2021,4,Running Contract,7437,Salary account,885888
Fio bank,2021,4,Running Contract,8784,Salary account,1933152
Fio bank,2021,5,Running Contract,10652,Salary account,1737360
Fio bank,2021,6,Running Contract,4144,Salary account,1277856
Fio bank,2021,6,Running Contract,9491,Salary account,11951712
Fio bank,2021,8,Running Contract,4467,Salary account,1378944
Fio bank,2021,9,Running Contract,1808,Salary account,1156752
Fio bank,2021,9,Running Contract,9037,Salary account,13521312
Hypotecni bank,2021,1,Running Contract,2035,Salary account,6700464
Hypotecni bank,2021,1,Running Contract,4550,Salary account,735840
Hypotecni bank,2021,1,Running Contract,4616,Salary account,800352
Hypotecni bank,2021,1,Running Contract,7632,Salary account,2045376
Hypotecni bank,2021,1,Running Contract,8926,Salary account,9632880
Hypotecni bank,2021,3,Running Contract,5305,Salary account,6494256
Hypotecni bank,2021,5,Running Contract,7721,Salary account,818208
Hypotecni bank,2021,6,Running Contract,4144,Salary account,5111424
Hypotecni bank,2021,7,Running Contract,5180,Salary account,293820
Hypotecni bank,2021,7,Running Contract,10005,Salary account,5690088
Hypotecni bank,2021,9,Running Contract,1389,Salary account,1882080
Hypotecni bank,2021,11,Running Contract,3293,Salary account,3589092
Hypotecni bank,2021,11,Running Contract,9140,Salary account,192384
J&T Bank,2021,1,Running Contract,2035,Salary account,4760856
J&T Bank,2021,1,Running Contract,8926,Salary account,6233040
J&T Bank,2021,2,Running Contract,873,Salary account,2856000
J&T Bank,2021,2,Running Contract,7082,Salary account,8931360
J&T Bank,2021,2,Running Contract,9179,Salary account,2150400
J&T Bank,2021,3,Running Contract,3907,Salary account,1204632
J&T Bank,2021,6,Running Contract,3161,Salary account,180072
J&T Bank,2021,6,Running Contract,5912,Salary account,1107720
J&T Bank,2021,7,Running Contract,10645,Salary account,4999968
J&T Bank,2021,8,Running Contract,1718,Salary account,689088
Sky Bank,2021,3,Running Contract,3907,Salary account,6826248
Sky Bank,2021,3,Running Contract,5305,Salary account,1683696
Sky Bank,2021,4,Running Contract,1004,Salary account,3205044
Sky Bank,2021,4,Running Contract,1083,Salary account,152928
Sky Bank,2021,4,Running Contract,6062,Salary account,3213600
Sky Bank,2021,4,Running Contract,7990,Salary account,3624000
Sky Bank,2021,4,Running Contract,8784,Salary account,520464
Sky Bank,2021,6,Running Contract,2279,Salary account,1573440
Sky Bank,2021,6,Running Contract,3161,Salary account,330132
Sky Bank,2021,6,Running Contract,4144,Salary account,3194640
Sky Bank,2021,6,Running Contract,5912,Salary account,923100
Sky Bank,2021,6,Running Contract,9491,Salary account,2931552
Sky Bank,2021,7,Running Contract,330,Salary account,1326336
Sky Bank,2021,7,Running Contract,2988,Salary account,620256
Sky Bank,2021,7,Running Contract,10645,Salary account,208332
Sky Bank,2021,9,Running Contract,3862,Salary account,149832
Sky Bank,2021,9,Running Contract,9037,Salary account,2897424
Trinity Bank,2021,1,Running Contract,2035,Salary account,4760856
Trinity Bank,2021,1,Running Contract,4550,Salary account,1165080
Trinity Bank,2021,1,Running Contract,10445,Salary account,257532
Trinity Bank,2021,4,Running Contract,38,Salary account,1328832
Trinity Bank,2021,4,Running Contract,1083,Salary account,407808
Trinity Bank,2021,4,Running Contract,7437,Salary account,1328832
Trinity Bank,2021,6,Running Contract,2728,Salary account,2033460
Trinity Bank,2021,6,Running Contract,5912,Salary account,4800120
Trinity Bank,2021,8,Running Contract,4467,Salary account,1809864
Trinity Bank,2021,11,Running Contract,3293,Salary account,3589092
UniCredit Bank,2021,1,Running Contract,5133,Salary account,627660
UniCredit Bank,2021,1,Running Contract,8926,Salary account,9632880
UniCredit Bank,2021,1,Running Contract,10022,Salary account,6541920
UniCredit Bank,2021,1,Running Contract,10445,Salary account,632124
UniCredit Bank,2021,1,Running Contract,10478,Salary account,2943600
UniCredit Bank,2021,3,Running Contract,5305,Salary account,2164752
UniCredit Bank,2021,5,Running Contract,10652,Salary account,777240
UniCredit Bank,2021,6,Running Contract,8639,Salary account,1299480
UniCredit Bank,2021,7,Running Contract,10645,Salary account,4166640
UniCredit Bank,2021,8,Running Contract,10613,Salary account,999168
UniCredit Bank,2021,9,Running Contract,3862,Salary account,224748
UniCredit Bank,2021,10,Running Contract,1318,Salary account,742176
UniCredit Bank,2021,11,Running Contract,3293,Salary account,3313008
UniCredit Bank,2021,11,Running Contract,9140,Salary account,32064
Air Bank,2021,2,Running Contract,873,Salary account,2677500
Air Bank,2021,2,Running Contract,7082,Salary account,2135760
Air Bank,2021,3,Running Contract,2142,Salary account,256608
Air Bank,2021,4,Running Contract,38,Salary account,1882512
Air Bank,2021,4,Running Contract,1083,Salary account,1070496
Air Bank,2021,4,Running Contract,7437,Salary account,1882512
