BANK,ACCOUNT_ID,LAST_TXN_DATE,CLOSING_BALANCE
Sky Bank,1463,31-Dec-19,19858.9
Sky Bank,1464,31-Dec-19,23581.6
Sky Bank,1465,31-Dec-19,20331.2
Sky Bank,1467,31-Dec-19,61025.9
Sky Bank,1468,31-Dec-19,20475.1
Sky Bank,1469,31-Dec-19,16602.7
Sky Bank,1470,31-Dec-19,37281.4
Sky Bank,1471,31-Dec-19,32044.5
Sky Bank,1472,31-Dec-19,28593.4
Sky Bank,1473,31-Dec-19,16609.6
Sky Bank,1475,31-Dec-19,44417.5
Sky Bank,1476,31-Dec-19,11823.5
Sky Bank,1477,31-Dec-19,18301.1
Sky Bank,1478,31-Dec-19,42922.2
Sky Bank,1479,31-Dec-19,28894
Sky Bank,1480,31-Dec-19,27998.4
Sky Bank,1481,31-Dec-19,21004.6
Sky Bank,1483,31-Dec-19,26208.6
Sky Bank,1485,31-Dec-19,81633.5
Sky Bank,1486,31-Dec-19,58957.5
Sky Bank,1487,31-Dec-19,22608.5
Sky Bank,1490,31-Dec-19,42257
Sky Bank,1493,31-Dec-19,17239.2
Sky Bank,1495,31-Dec-19,48795.4
Sky Bank,1496,31-Dec-19,38912.8
Sky Bank,1497,31-Dec-19,23292.6
Sky Bank,1499,31-Dec-19,30050.5
Sky Bank,1500,31-Dec-19,50936.8
Sky Bank,1501,31-Dec-19,21587.6
Sky Bank,1502,31-Dec-19,55243.8
Sky Bank,1503,31-Dec-19,23953.5
Sky Bank,1504,31-Dec-19,44657.4
Sky Bank,1505,31-Dec-19,28144.7
Sky Bank,1507,31-Dec-19,39074.6
Sky Bank,1508,31-Dec-19,59903.7
Sky Bank,1509,31-Dec-19,26930.5
Sky Bank,1510,31-Dec-19,57508.3
Sky Bank,1511,31-Dec-19,56742.5
Sky Bank,1512,31-Dec-19,35200.3
Sky Bank,1513,31-Dec-19,54373.9
Sky Bank,1515,31-Dec-19,50093.6
Sky Bank,1516,31-Dec-19,30874.6
Sky Bank,1518,31-Dec-19,102469.5
Sky Bank,1519,31-Dec-19,85289.6
Sky Bank,1520,31-Dec-19,27189.2
Sky Bank,1521,31-Dec-19,11714.6
Sky Bank,1525,31-Dec-19,18940.8
Sky Bank,1526,31-Dec-19,46319.8
Sky Bank,1527,31-Dec-19,82684.8
Sky Bank,1528,31-Dec-19,47058.9
Sky Bank,1529,31-Dec-19,21254.4
Sky Bank,1530,31-Dec-19,14849.7
Sky Bank,1532,31-Dec-19,37480.2
Sky Bank,1534,31-Dec-19,45970.8
Sky Bank,1535,31-Dec-19,54469.8
Sky Bank,1536,31-Dec-19,55165.9
Sky Bank,1538,31-Dec-19,80927.5
Sky Bank,1539,31-Dec-19,10106.6
Sky Bank,1540,31-Dec-19,34463.7
Sky Bank,1541,31-Dec-19,18189.4
Sky Bank,1542,31-Dec-19,27681.9
Sky Bank,1543,31-Dec-19,50055.5
Sky Bank,1544,31-Dec-19,40831.8
Sky Bank,1545,31-Dec-19,32557.1
Sky Bank,1546,31-Dec-19,17147.6
Sky Bank,1547,31-Dec-19,39938.3
Sky Bank,1548,31-Dec-19,11650.7
Sky Bank,1549,31-Dec-19,22279.9
Sky Bank,1550,31-Dec-19,23226.1
Sky Bank,1552,31-Dec-19,63584.8
Sky Bank,1554,31-Dec-19,64025.6
Sky Bank,1558,31-Dec-19,20510.8
Sky Bank,1559,31-Dec-19,49768.5
Sky Bank,1561,31-Dec-19,45222.1
Sky Bank,1562,31-Dec-19,20598
Sky Bank,1564,31-Dec-19,42414
Sky Bank,1565,31-Dec-19,43893.8
Sky Bank,1566,31-Dec-19,33589.5
Sky Bank,1568,31-Dec-19,59442.6
Sky Bank,1570,31-Dec-19,21615.1
Sky Bank,1571,31-Dec-19,21381.2
Sky Bank,1575,31-Dec-19,14200
Sky Bank,1576,31-Dec-19,80375
Sky Bank,1577,31-Dec-19,18681.3
Sky Bank,1578,31-Dec-19,35657.3
Sky Bank,1579,31-Dec-19,43859.6
Sky Bank,1580,31-Dec-19,27763.1
Sky Bank,1581,31-Dec-19,52485
Sky Bank,1582,31-Dec-19,31328
Sky Bank,1583,31-Dec-19,58265.8
Sky Bank,1584,31-Dec-19,26748.1
Sky Bank,1585,31-Dec-19,61118.5
Sky Bank,1586,31-Dec-19,56241.5
Sky Bank,1587,31-Dec-19,22787
Sky Bank,1588,31-Dec-19,25995
Sky Bank,1589,31-Dec-19,18814.2
Sky Bank,1590,31-Dec-19,36865.6
Sky Bank,1591,31-Dec-19,79998.5
Sky Bank,1592,31-Dec-19,53507.2
Sky Bank,1597,31-Dec-19,18868.9
Sky Bank,1599,31-Dec-19,64491.3
Sky Bank,1601,31-Dec-19,22584.9
Sky Bank,1602,31-Dec-19,21112
Sky Bank,1603,31-Dec-19,40047.6
Sky Bank,1604,31-Dec-19,37861.5
Sky Bank,1605,31-Dec-19,43434.9
Sky Bank,1606,31-Dec-19,36483.6
Sky Bank,1607,31-Dec-19,45408.6
Sky Bank,1609,31-Dec-19,13655.3
Sky Bank,1610,31-Dec-19,69107.5
Sky Bank,1611,31-Dec-19,42410.1
Sky Bank,1612,31-Dec-19,42324
Sky Bank,1613,31-Dec-19,12314.1
Sky Bank,1614,31-Dec-19,49533.9
Sky Bank,1617,31-Dec-19,16287.9
Sky Bank,1620,31-Dec-19,26398.9
Sky Bank,1621,31-Dec-19,44208
Sky Bank,1622,31-Dec-19,30445.6
Sky Bank,1623,31-Dec-19,41957
Sky Bank,1624,31-Dec-19,25171.6
Sky Bank,1625,31-Dec-19,26888.1
Sky Bank,1626,31-Dec-19,23073
Sky Bank,1627,31-Dec-19,43583
Sky Bank,1628,31-Dec-19,21127.6
Sky Bank,1629,31-Dec-19,19841.3
Sky Bank,1630,31-Dec-19,19715
Sky Bank,1632,31-Dec-19,75492.6
Sky Bank,1633,31-Dec-19,39209.4
Sky Bank,1634,31-Dec-19,60652.2
Sky Bank,1635,31-Dec-19,63377
Sky Bank,1637,31-Dec-19,27922.4
Sky Bank,1638,31-Dec-19,58685.4
Sky Bank,1640,31-Dec-19,33036.6
Sky Bank,1641,31-Dec-19,98109.6
Sky Bank,1642,31-Dec-19,22162.7
Sky Bank,1644,31-Dec-19,41554
Sky Bank,1645,31-Dec-19,31494.4
Sky Bank,1646,31-Dec-19,97540.3
Sky Bank,1649,31-Dec-19,32190.9
Sky Bank,1652,31-Dec-19,17850.1
Sky Bank,1653,31-Dec-19,64333.4
Sky Bank,1654,31-Dec-19,59925.6
Sky Bank,1655,31-Dec-19,29585.3
Sky Bank,1658,31-Dec-19,24239.5
Sky Bank,1660,31-Dec-19,5235
Sky Bank,1663,31-Dec-19,13080.1
Sky Bank,1664,31-Dec-19,24261.3
Sky Bank,1666,31-Dec-19,43543.9
Sky Bank,1667,31-Dec-19,31330.2
Sky Bank,1669,31-Dec-19,28505.3
Sky Bank,1670,31-Dec-19,19246.3
Sky Bank,1671,31-Dec-19,25126.5
Sky Bank,1672,31-Dec-19,62171.5
Sky Bank,1673,31-Dec-19,13924
Sky Bank,1674,31-Dec-19,26474.5
Sky Bank,1675,31-Dec-19,31149.2
Sky Bank,1678,31-Dec-19,64123.7
Sky Bank,1679,31-Dec-19,53212.4
Sky Bank,1680,31-Dec-19,53179.9
Sky Bank,1682,31-Dec-19,40413.1
Sky Bank,1683,31-Dec-19,33187.1
Sky Bank,1684,31-Dec-19,50747.9
Sky Bank,1685,31-Dec-19,22264.5
Sky Bank,1686,31-Dec-19,37002.6
Sky Bank,1688,31-Dec-19,23769.4
Sky Bank,1689,31-Dec-19,13815
Sky Bank,1690,31-Dec-19,27078
Sky Bank,1691,31-Dec-19,19870.9
Sky Bank,1692,31-Dec-19,29224.3
Sky Bank,1694,31-Dec-19,72715.2
Sky Bank,1695,31-Dec-19,89645.5
Sky Bank,1696,31-Dec-19,17855.8
Sky Bank,1698,31-Dec-19,41565.8
Sky Bank,1699,31-Dec-19,14737
Sky Bank,1700,31-Dec-19,56887.1
Sky Bank,1701,31-Dec-19,24036.7
Sky Bank,1702,31-Dec-19,27060
Sky Bank,1704,31-Dec-19,18262.2
Sky Bank,1705,31-Dec-19,25204.3
Sky Bank,1706,31-Dec-19,47169.5
Sky Bank,1708,31-Dec-19,13603.7
Sky Bank,1709,31-Dec-19,50197.3
Sky Bank,1711,31-Dec-19,21382.5
Sky Bank,1713,31-Dec-19,14981.2
Sky Bank,1714,31-Dec-19,20332.2
Sky Bank,1715,31-Dec-19,86342.9
Sky Bank,1716,31-Dec-19,30135.9
Sky Bank,1719,31-Dec-19,27449.1
Sky Bank,1722,31-Dec-19,63245.8
Sky Bank,1725,31-Dec-19,56345.4
Sky Bank,1726,31-Dec-19,29265.5
Sky Bank,1728,31-Dec-19,12092.9
Sky Bank,1730,31-Dec-19,46627.7
Sky Bank,1731,31-Dec-19,26505
Sky Bank,1732,31-Dec-19,43281.3
Sky Bank,1733,31-Dec-19,11808.3
Sky Bank,1737,31-Dec-19,48320.9
Sky Bank,1738,31-Dec-19,13099.4
Sky Bank,1739,31-Dec-19,67625.4
Sky Bank,1741,31-Dec-19,26465.4
Sky Bank,1742,31-Dec-19,75475.2
Sky Bank,1743,31-Dec-19,29726.9
Sky Bank,1744,31-Dec-19,22208.2
Sky Bank,1749,31-Dec-19,28925.9
Sky Bank,1750,31-Dec-19,89586.8
Sky Bank,1751,31-Dec-19,25879.6
Sky Bank,1752,31-Dec-19,70631.2
Sky Bank,1754,31-Dec-19,71284.2
Sky Bank,1756,31-Dec-19,52273.6
Sky Bank,1757,31-Dec-19,50736.4
Sky Bank,1758,31-Dec-19,68333.2
Sky Bank,1759,31-Dec-19,20208.2
Sky Bank,1760,31-Dec-19,35537.7
Sky Bank,1761,31-Dec-19,27499.4
Sky Bank,1762,31-Dec-19,19810
Sky Bank,1763,31-Dec-19,67784.1
Sky Bank,1765,31-Dec-19,19722.8
Sky Bank,1766,31-Dec-19,27121.9
Sky Bank,1767,31-Dec-19,79670.2
Sky Bank,1768,31-Dec-19,57267.2
Sky Bank,1769,31-Dec-19,34694
Sky Bank,1770,31-Dec-19,68177.5
Sky Bank,1771,31-Dec-19,37909.5
Sky Bank,1772,31-Dec-19,31796.5
Sky Bank,1773,31-Dec-19,16497.3
Sky Bank,1774,31-Dec-19,13373.8
Sky Bank,1775,31-Dec-19,15959.1
Sky Bank,1777,31-Dec-19,45406.1
Sky Bank,1778,31-Dec-19,44773.6
Sky Bank,1779,31-Dec-19,77917.5
Sky Bank,1780,31-Dec-19,79809.7
Sky Bank,1781,31-Dec-19,27782.6
Sky Bank,1782,31-Dec-19,43601.6
Sky Bank,1784,31-Dec-19,17127.7
Sky Bank,1786,31-Dec-19,73850.2
Sky Bank,1787,31-Dec-19,72972.7
Sky Bank,1788,31-Dec-19,26322.7
Sky Bank,1791,31-Dec-19,39622.8
Sky Bank,1792,31-Dec-19,17056.3
Sky Bank,1793,31-Dec-19,32382.5
Sky Bank,1796,31-Dec-19,55397.5
Sky Bank,1797,31-Dec-19,47817.9
Sky Bank,1799,31-Dec-19,21013
Sky Bank,1800,31-Dec-19,30711.1
Sky Bank,1801,31-Dec-19,52084.2
Sky Bank,1802,31-Dec-19,30721.8
Sky Bank,1803,31-Dec-19,54787.8
Sky Bank,1804,31-Dec-19,88150.3
Sky Bank,1805,31-Dec-19,84814.8
Sky Bank,1806,31-Dec-19,30549.4
Sky Bank,1809,31-Dec-19,31230.1
Sky Bank,1810,31-Dec-19,39108.7
Sky Bank,1811,31-Dec-19,25639
Sky Bank,1813,31-Dec-19,59472.4
Sky Bank,1815,31-Dec-19,30116.9
Sky Bank,1816,31-Dec-19,17390.6
Sky Bank,1819,31-Dec-19,69900
Sky Bank,1820,31-Dec-19,49076.2
Sky Bank,1821,31-Dec-19,30532.2
Sky Bank,1822,31-Dec-19,29700.7
Sky Bank,1824,31-Dec-19,61739.4
Sky Bank,1825,31-Dec-19,35281.7
Sky Bank,1826,31-Dec-19,39175.5
Sky Bank,1827,31-Dec-19,29692.7
Sky Bank,1828,31-Dec-19,30033.8
Sky Bank,1829,31-Dec-19,42964.5
Sky Bank,1830,31-Dec-19,22561.1
Sky Bank,1831,31-Dec-19,25464.3
Sky Bank,1832,31-Dec-19,37029.9
Sky Bank,1834,31-Dec-19,52879.3
Sky Bank,1835,31-Dec-19,54529.6
Sky Bank,1836,31-Dec-19,30067.9
Sky Bank,1837,31-Dec-19,82239.9
Sky Bank,1838,31-Dec-19,42487.8
Sky Bank,1843,31-Dec-19,24469.7
Sky Bank,1844,31-Dec-19,33504.9
Sky Bank,1846,31-Dec-19,19678.3
Sky Bank,1847,31-Dec-19,33039.2
Sky Bank,1848,31-Dec-19,13755.8
Sky Bank,1851,31-Dec-19,36306.3
Sky Bank,1852,31-Dec-19,14823.4
Sky Bank,1856,31-Dec-19,24812.7
Sky Bank,1858,31-Dec-19,27066.9
Sky Bank,1859,31-Dec-19,18953.3
Sky Bank,1861,31-Dec-19,49858.6
Sky Bank,1862,31-Dec-19,60593.7
Sky Bank,1865,31-Dec-19,29968.3
Sky Bank,1867,31-Dec-19,81112.2
Sky Bank,1869,31-Dec-19,46770.3
Sky Bank,1870,31-Dec-19,39635.9
Sky Bank,1871,31-Dec-19,42355.4
Sky Bank,1874,31-Dec-19,35472.8
Sky Bank,1875,31-Dec-19,15099.8
Sky Bank,1877,31-Dec-19,35573.9
Sky Bank,1878,31-Dec-19,46096.5
Sky Bank,1879,31-Dec-19,13508.8
Sky Bank,1880,31-Dec-19,25786.2
Sky Bank,1882,31-Dec-19,22051.7
Sky Bank,1885,31-Dec-19,48912.2
Sky Bank,1886,31-Dec-19,22251.4
Sky Bank,1887,31-Dec-19,25881
Sky Bank,1888,31-Dec-19,44552.1
Sky Bank,1889,31-Dec-19,30542.5
Sky Bank,1891,31-Dec-19,60549.8
Sky Bank,1892,31-Dec-19,18951.3
Sky Bank,1893,31-Dec-19,42690.5
Sky Bank,1894,31-Dec-19,50219.2
Sky Bank,1895,31-Dec-19,44233.5
Sky Bank,1896,31-Dec-19,24408.3
Sky Bank,1897,31-Dec-19,43293.4
Sky Bank,1898,31-Dec-19,19416
Sky Bank,1899,31-Dec-19,10084.7
Sky Bank,1900,31-Dec-19,47802.6
Sky Bank,1901,31-Dec-19,21355.7
Sky Bank,1902,31-Dec-19,23246.9
Sky Bank,1903,31-Dec-19,31730.6
Sky Bank,1904,31-Dec-19,26718.7
Sky Bank,1905,31-Dec-19,40510.6
Sky Bank,1906,31-Dec-19,55724
Sky Bank,1908,31-Dec-19,24153.2
Sky Bank,1909,31-Dec-19,18297.4
Sky Bank,1910,31-Dec-19,66652.3
Sky Bank,1911,31-Dec-19,52096.9
Sky Bank,1912,31-Dec-19,29052.3
Sky Bank,1913,31-Dec-19,37413.7
Sky Bank,1914,31-Dec-19,39982.7
Sky Bank,1916,31-Dec-19,30050.5
Sky Bank,1917,31-Dec-19,19580.6
Sky Bank,1918,31-Dec-19,11668.8
Sky Bank,1919,31-Dec-19,78645.3
Sky Bank,1920,31-Dec-19,38069.4
Sky Bank,1922,31-Dec-19,79113.7
Sky Bank,1924,31-Dec-19,29757.6
Sky Bank,1925,31-Dec-19,32030
Sky Bank,1926,31-Dec-19,16230.8
Sky Bank,1927,31-Dec-19,22333.2
Sky Bank,1930,31-Dec-19,24338.8
Sky Bank,1931,31-Dec-19,36667.2
Sky Bank,1932,31-Dec-19,5285.4
Sky Bank,1934,31-Dec-19,50843.6
Sky Bank,1935,31-Dec-19,50075.1
Sky Bank,1936,31-Dec-19,20226.8
Sky Bank,1937,31-Dec-19,21895
Sky Bank,1938,31-Dec-19,43572.7
Sky Bank,1939,31-Dec-19,43283.4
Sky Bank,1940,31-Dec-19,16918.4
Sky Bank,1941,31-Dec-19,25745.4
Sky Bank,1944,31-Dec-19,36543.3
Sky Bank,1945,31-Dec-19,63712.6
Sky Bank,1947,31-Dec-19,37439.1
Sky Bank,1948,31-Dec-19,20108.2
Sky Bank,1949,31-Dec-19,29506.8
Sky Bank,1952,31-Dec-19,44904.8
Sky Bank,1954,31-Dec-19,17449.9
Sky Bank,1955,31-Dec-19,17008.9
Sky Bank,1957,31-Dec-19,25192.1
Sky Bank,1958,31-Dec-19,32192.1
Sky Bank,1959,31-Dec-19,13191.3
Sky Bank,1961,31-Dec-19,19534.8
Sky Bank,1962,31-Dec-19,41974.9
Sky Bank,1963,31-Dec-19,51586.2
Sky Bank,1964,31-Dec-19,23262.2
Sky Bank,1965,31-Dec-19,28359
Sky Bank,1966,31-Dec-19,33751.2
Sky Bank,1967,31-Dec-19,103861
Sky Bank,1969,31-Dec-19,15468.8
Sky Bank,1970,31-Dec-19,64598.6
Sky Bank,1971,31-Dec-19,45025.8
Sky Bank,1972,31-Dec-19,26884.6
Sky Bank,1973,31-Dec-19,14930.2
Sky Bank,1974,31-Dec-19,22359.2
Sky Bank,1975,31-Dec-19,32980.4
Sky Bank,1977,31-Dec-19,29879.9
Sky Bank,1978,31-Dec-19,45909
Sky Bank,1979,31-Dec-19,23011.3
Sky Bank,1980,31-Dec-19,27622.2
Sky Bank,1981,31-Dec-19,21483.2
Sky Bank,1984,31-Dec-19,49883.4
Sky Bank,1985,31-Dec-19,20905
Sky Bank,1986,31-Dec-19,24532.8
Sky Bank,1987,31-Dec-19,52562.6
Sky Bank,1989,31-Dec-19,16651.7
Sky Bank,1990,31-Dec-19,22543.8
Sky Bank,1991,31-Dec-19,27922.9
Sky Bank,1993,31-Dec-19,11297.7
Sky Bank,1994,31-Dec-19,51392.6
Sky Bank,1996,31-Dec-19,63316.5
Sky Bank,1997,31-Dec-19,27223.5
Sky Bank,1998,31-Dec-19,61701
Sky Bank,1999,31-Dec-19,38771.3
Sky Bank,2001,31-Dec-19,69044.8
Sky Bank,2002,31-Dec-19,36534.2
Sky Bank,2003,31-Dec-19,71464.1
Sky Bank,2004,31-Dec-19,75822.6
Sky Bank,2008,31-Dec-19,62604.6
Sky Bank,2009,31-Dec-19,56409.1
Sky Bank,2010,31-Dec-19,21341.5
Sky Bank,2011,31-Dec-19,14042.1
Sky Bank,2012,31-Dec-19,34156.4
Sky Bank,2013,31-Dec-19,40525
Sky Bank,2015,31-Dec-19,19800.4
Sky Bank,2017,31-Dec-19,29825.9
Sky Bank,2018,31-Dec-19,21010.9
Sky Bank,2020,31-Dec-19,28625
Sky Bank,2022,31-Dec-19,29882
Sky Bank,2023,31-Dec-19,73184.4
Sky Bank,2025,31-Dec-19,31168.5
Sky Bank,2026,31-Dec-19,37417.2
Sky Bank,2027,31-Dec-19,17572.6
Sky Bank,2028,31-Dec-19,58286.8
Sky Bank,2030,31-Dec-19,94130.8
Sky Bank,2032,31-Dec-19,18711.2
Sky Bank,2033,31-Dec-19,30149.3
Sky Bank,2034,31-Dec-19,51739.7
Sky Bank,2035,31-Dec-19,24548.2
Sky Bank,2037,31-Dec-19,39159.5
Sky Bank,2038,31-Dec-19,35219.4
Sky Bank,2039,31-Dec-19,34731.5
Sky Bank,2040,31-Dec-19,33227.7
Sky Bank,2041,31-Dec-19,24008.7
Sky Bank,2043,31-Dec-19,26327.8
Sky Bank,2044,31-Dec-19,44234.1
Sky Bank,2046,31-Dec-19,21622.5
Sky Bank,2047,31-Dec-19,34751.1
Sky Bank,2050,31-Dec-19,46283.1
Sky Bank,2051,31-Dec-19,84454.5
Sky Bank,2052,31-Dec-19,50644.5
Sky Bank,2054,31-Dec-19,33069.8
Sky Bank,2056,31-Dec-19,28649.7
Sky Bank,2058,31-Dec-19,27294.8
Sky Bank,2059,31-Dec-19,34633.7
Sky Bank,2060,31-Dec-19,23049.9
Sky Bank,2061,31-Dec-19,15876.4
Sky Bank,2062,31-Dec-19,72484.6
Sky Bank,2063,31-Dec-19,33043.9
Sky Bank,2065,31-Dec-19,49345.3
Sky Bank,2066,31-Dec-19,33823.1
Sky Bank,2067,31-Dec-19,41361.3
Sky Bank,2068,31-Dec-19,12959.8
Sky Bank,2070,31-Dec-19,50456
Sky Bank,2072,31-Dec-19,75800.1
Sky Bank,2074,31-Dec-19,43854.1
Sky Bank,2075,31-Dec-19,18559.2
Sky Bank,2077,31-Dec-19,27187.9
Sky Bank,2078,31-Dec-19,37317.9
Sky Bank,2082,31-Dec-19,19406.7
Sky Bank,2083,31-Dec-19,49710.3
Sky Bank,2084,31-Dec-19,72277.2
Sky Bank,2086,31-Dec-19,77416.5
Sky Bank,2087,31-Dec-19,31742.4
Sky Bank,2088,31-Dec-19,17451.4
Sky Bank,2091,31-Dec-19,32090.3
Sky Bank,2092,31-Dec-19,14574.1
Sky Bank,2095,31-Dec-19,46051.1
Sky Bank,2096,31-Dec-19,54674.3
Sky Bank,2099,31-Dec-19,66354
Sky Bank,2101,31-Dec-19,26732.6
Sky Bank,2102,31-Dec-19,45368.6
Sky Bank,2104,31-Dec-19,37152.2
Sky Bank,2105,31-Dec-19,26341
Sky Bank,2106,31-Dec-19,13683.6
Sky Bank,2107,31-Dec-19,19040.7
Sky Bank,2108,31-Dec-19,47928.9
Sky Bank,2109,31-Dec-19,33175.6
Sky Bank,2110,31-Dec-19,24134.6
Sky Bank,2111,31-Dec-19,99281.4
Sky Bank,2112,31-Dec-19,31371
Sky Bank,2113,31-Dec-19,33560.4
Sky Bank,2114,31-Dec-19,44881.2
Sky Bank,2115,31-Dec-19,3519.9
Sky Bank,2116,31-Dec-19,27391.1
Sky Bank,2117,31-Dec-19,52718.9
Sky Bank,2119,31-Dec-19,20410.5
Sky Bank,2121,31-Dec-19,45631.6
Sky Bank,2122,31-Dec-19,26949.3
Sky Bank,2123,31-Dec-19,14581.3
Sky Bank,2124,31-Dec-19,65369.9
Sky Bank,2128,31-Dec-19,24737.6
Sky Bank,2130,31-Dec-19,115238.2
Sky Bank,2131,31-Dec-19,31348.7
Sky Bank,2132,31-Dec-19,34230.6
Sky Bank,2134,31-Dec-19,50763.3
Sky Bank,2137,31-Dec-19,33091.7
Sky Bank,2139,31-Dec-19,35011.7
Sky Bank,2140,31-Dec-19,19983.1
Sky Bank,2143,31-Dec-19,40079.8
Sky Bank,2144,31-Dec-19,14737.4
Sky Bank,2146,31-Dec-19,36275.2
Sky Bank,2147,31-Dec-19,26993.6
Sky Bank,2148,31-Dec-19,14744.5
Sky Bank,2149,31-Dec-19,21655.8
Sky Bank,2150,31-Dec-19,13799.2
Sky Bank,2151,31-Dec-19,11844
Sky Bank,2153,31-Dec-19,26948.3
Sky Bank,2154,31-Dec-19,17099.1
Sky Bank,2155,31-Dec-19,16361.5
Sky Bank,2156,31-Dec-19,47589.1
Sky Bank,2157,31-Dec-19,33477.1
Sky Bank,2159,31-Dec-19,39787.4
Sky Bank,2160,31-Dec-19,15936
Sky Bank,2161,31-Dec-19,29347.6
Sky Bank,2163,31-Dec-19,45012.1
Sky Bank,2164,31-Dec-19,46887.7
Sky Bank,2167,31-Dec-19,49606.6
Sky Bank,2170,31-Dec-19,61511.2
Sky Bank,2175,31-Dec-19,42031
Sky Bank,2176,31-Dec-19,21167.4
Sky Bank,2177,31-Dec-19,15807.7
Sky Bank,2178,31-Dec-19,64620.1
Sky Bank,2179,31-Dec-19,54872.3
Sky Bank,2185,31-Dec-19,32773.7
Sky Bank,2186,31-Dec-19,28456.1
Sky Bank,2187,31-Dec-19,47294.8
Sky Bank,2189,31-Dec-19,75034.6
Sky Bank,2190,31-Dec-19,45943
Sky Bank,2191,31-Dec-19,41832.4
Sky Bank,2192,31-Dec-19,26649.5
Sky Bank,2193,31-Dec-19,24586.6
Sky Bank,2195,31-Dec-19,60284
Sky Bank,2199,31-Dec-19,25949.2
Sky Bank,2201,31-Dec-19,19705.5
Sky Bank,2203,31-Dec-19,18620.6
Sky Bank,2205,31-Dec-19,29469.2
Sky Bank,2206,31-Dec-19,29003.4
Sky Bank,2207,31-Dec-19,49744.6
Sky Bank,2209,31-Dec-19,92110.6
Sky Bank,2210,31-Dec-19,29199.2
Sky Bank,2212,31-Dec-19,19955.3
Sky Bank,2213,31-Dec-19,20950.2
Sky Bank,2214,31-Dec-19,41546.6
Sky Bank,2216,31-Dec-19,35324.4
Sky Bank,2218,31-Dec-19,40525.3
Sky Bank,2219,31-Dec-19,93621.2
Sky Bank,2220,31-Dec-19,16077.5
Sky Bank,2222,31-Dec-19,28648.3
Sky Bank,2223,31-Dec-19,13299.9
Sky Bank,2225,31-Dec-19,22534.2
Sky Bank,2226,31-Dec-19,42093.2
Sky Bank,2227,31-Dec-19,58775.2
Sky Bank,2228,31-Dec-19,79013.8
Sky Bank,2230,31-Dec-19,29941.1
Sky Bank,2232,31-Dec-19,20454.5
Sky Bank,2233,31-Dec-19,23001.7
Sky Bank,2235,31-Dec-19,17736.1
Sky Bank,2236,31-Dec-19,1003
Sky Bank,2237,31-Dec-19,49810.2
Sky Bank,2239,31-Dec-19,30014.3
Sky Bank,2240,31-Dec-19,49391.4
Sky Bank,2241,31-Dec-19,50239.6
Sky Bank,2242,31-Dec-19,53272
Sky Bank,2243,31-Dec-19,38278.5
Sky Bank,2244,31-Dec-19,37617.3
Sky Bank,2245,31-Dec-19,88952.4
Sky Bank,2246,31-Dec-19,15049.6
Sky Bank,2247,31-Dec-19,27234.5
Sky Bank,2250,31-Dec-19,45559.1
Sky Bank,2252,31-Dec-19,10510.7
Sky Bank,2253,31-Dec-19,38515.8
Sky Bank,2254,31-Dec-19,76195.3
Sky Bank,2255,31-Dec-19,16231.3
Sky Bank,2256,31-Dec-19,23583.7
Sky Bank,2257,31-Dec-19,20923.9
Sky Bank,2259,31-Dec-19,13485.6
Sky Bank,2260,31-Dec-19,3277.5
Sky Bank,2261,31-Dec-19,30652.5
Sky Bank,2263,31-Dec-19,54179.8
Sky Bank,2265,31-Dec-19,4865.6
Sky Bank,2266,31-Dec-19,52340.7
Sky Bank,2267,31-Dec-19,26970.5
Sky Bank,2268,31-Dec-19,71370
Sky Bank,2269,31-Dec-19,36806.9
Sky Bank,2271,31-Dec-19,24514.6
Sky Bank,2274,31-Dec-19,41455.9
Sky Bank,2275,31-Dec-19,35358.9
Sky Bank,2276,31-Dec-19,41078.1
Sky Bank,2278,31-Dec-19,50711.8
Sky Bank,2279,31-Dec-19,54387
Sky Bank,2280,31-Dec-19,29992.4
Sky Bank,2281,31-Dec-19,40523.2
Sky Bank,2282,31-Dec-19,63572.6
Sky Bank,2285,31-Dec-19,12718.8
Sky Bank,2286,31-Dec-19,16267.3
Sky Bank,2287,31-Dec-19,49508.8
Sky Bank,2288,31-Dec-19,60974.3
Sky Bank,2289,31-Dec-19,40517.4
Sky Bank,2291,31-Dec-19,21487.5
Sky Bank,2292,31-Dec-19,28846.5
Sky Bank,2293,31-Dec-19,13450.8
Sky Bank,2294,31-Dec-19,33617.2
Sky Bank,2295,31-Dec-19,41946.4
Sky Bank,2297,31-Dec-19,15056.2
Sky Bank,2298,31-Dec-19,47046
Sky Bank,2301,31-Dec-19,67647.3
Sky Bank,2302,31-Dec-19,33442.8
Sky Bank,2303,31-Dec-19,25841.3
Sky Bank,2304,31-Dec-19,21490.2
Sky Bank,2305,31-Dec-19,2543.9
Sky Bank,2306,31-Dec-19,26566.8
Sky Bank,2307,31-Dec-19,17473.4
Sky Bank,2309,31-Dec-19,32372.8
Sky Bank,2310,31-Dec-19,22170.1
Sky Bank,2313,31-Dec-19,30432.6
Sky Bank,2314,31-Dec-19,37718.5
Sky Bank,2315,31-Dec-19,42329.4
Sky Bank,2318,31-Dec-19,53156
Sky Bank,2319,31-Dec-19,46663.5
Sky Bank,2321,31-Dec-19,75635.5
Sky Bank,2322,31-Dec-19,24350.2
Sky Bank,2323,31-Dec-19,55767.6
Sky Bank,2326,31-Dec-19,71758.8
Sky Bank,2327,31-Dec-19,19469.3
Sky Bank,2328,31-Dec-19,52893.4
